"","REG","PROV","NOME_REGIONE","NOME_PROVINCIA","NOME_COMUNE","COD_PROVCOM","TIPO_COMUNE","CL_ETA","GE","M_15","M_16","M_17","M_18","M_19","M_20","F_15","F_16","F_17","F_18","F_19","F_20","T_15","T_16","T_17","T_18","T_19","T_20"
"963",3,98,"Lombardia","Lodi","Maleo",98035,1,13,317,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"964",3,98,"Lombardia","Lodi","Maleo",98035,1,13,423,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"965",3,98,"Lombardia","Lodi","Maleo",98035,1,14,311,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"966",3,98,"Lombardia","Lodi","Maleo",98035,1,14,325,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"967",3,98,"Lombardia","Lodi","Maleo",98035,1,15,107,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"968",3,98,"Lombardia","Lodi","Maleo",98035,1,15,228,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"969",3,98,"Lombardia","Lodi","Maleo",98035,1,15,314,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"970",3,98,"Lombardia","Lodi","Maleo",98035,1,15,315,0,0,0,0,0,"2",0,0,0,0,0,"0",0,0,0,0,0,"2"
"971",3,98,"Lombardia","Lodi","Maleo",98035,1,15,411,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"972",3,98,"Lombardia","Lodi","Maleo",98035,1,15,415,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"973",3,98,"Lombardia","Lodi","Maleo",98035,1,16,103,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"974",3,98,"Lombardia","Lodi","Maleo",98035,1,16,106,0,0,0,0,0,"0",1,0,0,1,0,"0",1,0,0,1,0,"0"
"975",3,98,"Lombardia","Lodi","Maleo",98035,1,16,109,0,0,0,0,0,"0",0,0,1,0,1,"0",0,0,1,0,1,"0"
"976",3,98,"Lombardia","Lodi","Maleo",98035,1,16,113,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"977",3,98,"Lombardia","Lodi","Maleo",98035,1,16,125,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"978",3,98,"Lombardia","Lodi","Maleo",98035,1,16,127,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"979",3,98,"Lombardia","Lodi","Maleo",98035,1,16,210,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"980",3,98,"Lombardia","Lodi","Maleo",98035,1,16,216,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"981",3,98,"Lombardia","Lodi","Maleo",98035,1,16,225,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"982",3,98,"Lombardia","Lodi","Maleo",98035,1,16,302,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"983",3,98,"Lombardia","Lodi","Maleo",98035,1,16,304,0,0,0,0,0,"1",0,0,0,0,0,"1",0,0,0,0,0,"2"
"984",3,98,"Lombardia","Lodi","Maleo",98035,1,16,307,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"985",3,98,"Lombardia","Lodi","Maleo",98035,1,16,309,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"986",3,98,"Lombardia","Lodi","Maleo",98035,1,16,320,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"987",3,98,"Lombardia","Lodi","Maleo",98035,1,16,323,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"988",3,98,"Lombardia","Lodi","Maleo",98035,1,16,327,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"989",3,98,"Lombardia","Lodi","Maleo",98035,1,16,410,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"990",3,98,"Lombardia","Lodi","Maleo",98035,1,16,414,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"991",3,98,"Lombardia","Lodi","Maleo",98035,1,16,418,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"992",3,98,"Lombardia","Lodi","Maleo",98035,1,17,110,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"993",3,98,"Lombardia","Lodi","Maleo",98035,1,17,121,0,0,0,0,0,"0",0,0,0,1,1,"0",0,0,0,1,1,"0"
"994",3,98,"Lombardia","Lodi","Maleo",98035,1,17,203,2,0,0,0,0,"0",0,0,0,0,0,"0",2,0,0,0,0,"0"
"995",3,98,"Lombardia","Lodi","Maleo",98035,1,17,220,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"996",3,98,"Lombardia","Lodi","Maleo",98035,1,17,226,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"997",3,98,"Lombardia","Lodi","Maleo",98035,1,17,227,0,0,0,0,0,"1",0,0,0,0,0,"1",0,0,0,0,0,"2"
"998",3,98,"Lombardia","Lodi","Maleo",98035,1,17,302,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"999",3,98,"Lombardia","Lodi","Maleo",98035,1,17,309,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1000",3,98,"Lombardia","Lodi","Maleo",98035,1,17,311,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"1001",3,98,"Lombardia","Lodi","Maleo",98035,1,17,313,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1002",3,98,"Lombardia","Lodi","Maleo",98035,1,17,316,0,1,0,0,0,"1",0,0,0,0,0,"0",0,1,0,0,0,"1"
"1003",3,98,"Lombardia","Lodi","Maleo",98035,1,17,317,0,0,0,0,0,"2",1,0,0,0,0,"1",1,0,0,0,0,"3"
"1004",3,98,"Lombardia","Lodi","Maleo",98035,1,17,318,1,0,0,1,0,"0",0,0,0,0,0,"0",1,0,0,1,0,"0"
"1005",3,98,"Lombardia","Lodi","Maleo",98035,1,17,320,0,0,0,0,1,"1",0,0,0,0,0,"0",0,0,0,0,1,"1"
"1006",3,98,"Lombardia","Lodi","Maleo",98035,1,17,323,0,0,0,0,0,"2",0,0,0,0,0,"0",0,0,0,0,0,"2"
"1007",3,98,"Lombardia","Lodi","Maleo",98035,1,17,326,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1008",3,98,"Lombardia","Lodi","Maleo",98035,1,17,330,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"1009",3,98,"Lombardia","Lodi","Maleo",98035,1,17,401,1,0,0,0,0,"0",0,1,0,0,1,"0",1,1,0,0,1,"0"
"1010",3,98,"Lombardia","Lodi","Maleo",98035,1,17,404,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1011",3,98,"Lombardia","Lodi","Maleo",98035,1,17,409,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1012",3,98,"Lombardia","Lodi","Maleo",98035,1,17,411,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1013",3,98,"Lombardia","Lodi","Maleo",98035,1,17,417,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"1014",3,98,"Lombardia","Lodi","Maleo",98035,1,18,103,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"1015",3,98,"Lombardia","Lodi","Maleo",98035,1,18,108,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"1016",3,98,"Lombardia","Lodi","Maleo",98035,1,18,115,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1017",3,98,"Lombardia","Lodi","Maleo",98035,1,18,117,0,0,0,0,0,"0",0,1,0,0,1,"0",0,1,0,0,1,"0"
"1018",3,98,"Lombardia","Lodi","Maleo",98035,1,18,128,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1019",3,98,"Lombardia","Lodi","Maleo",98035,1,18,130,0,0,0,0,0,"0",1,0,0,0,1,"0",1,0,0,0,1,"0"
"1020",3,98,"Lombardia","Lodi","Maleo",98035,1,18,206,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1021",3,98,"Lombardia","Lodi","Maleo",98035,1,18,208,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1022",3,98,"Lombardia","Lodi","Maleo",98035,1,18,209,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"1023",3,98,"Lombardia","Lodi","Maleo",98035,1,18,217,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"1024",3,98,"Lombardia","Lodi","Maleo",98035,1,18,220,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1025",3,98,"Lombardia","Lodi","Maleo",98035,1,18,221,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"1026",3,98,"Lombardia","Lodi","Maleo",98035,1,18,225,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"1027",3,98,"Lombardia","Lodi","Maleo",98035,1,18,229,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1028",3,98,"Lombardia","Lodi","Maleo",98035,1,18,301,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1029",3,98,"Lombardia","Lodi","Maleo",98035,1,18,302,0,0,0,0,0,"1",0,0,1,0,0,"0",0,0,1,0,0,"1"
"1030",3,98,"Lombardia","Lodi","Maleo",98035,1,18,303,0,0,0,0,0,"1",0,1,0,0,0,"0",0,1,0,0,0,"1"
"1031",3,98,"Lombardia","Lodi","Maleo",98035,1,18,304,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1032",3,98,"Lombardia","Lodi","Maleo",98035,1,18,305,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1033",3,98,"Lombardia","Lodi","Maleo",98035,1,18,306,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1034",3,98,"Lombardia","Lodi","Maleo",98035,1,18,312,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1035",3,98,"Lombardia","Lodi","Maleo",98035,1,18,313,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1036",3,98,"Lombardia","Lodi","Maleo",98035,1,18,314,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1037",3,98,"Lombardia","Lodi","Maleo",98035,1,18,317,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"1038",3,98,"Lombardia","Lodi","Maleo",98035,1,18,318,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1039",3,98,"Lombardia","Lodi","Maleo",98035,1,18,321,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1040",3,98,"Lombardia","Lodi","Maleo",98035,1,18,322,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1041",3,98,"Lombardia","Lodi","Maleo",98035,1,18,323,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1042",3,98,"Lombardia","Lodi","Maleo",98035,1,18,325,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1043",3,98,"Lombardia","Lodi","Maleo",98035,1,18,326,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1044",3,98,"Lombardia","Lodi","Maleo",98035,1,18,328,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1045",3,98,"Lombardia","Lodi","Maleo",98035,1,18,331,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"1046",3,98,"Lombardia","Lodi","Maleo",98035,1,18,408,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1047",3,98,"Lombardia","Lodi","Maleo",98035,1,18,409,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"1048",3,98,"Lombardia","Lodi","Maleo",98035,1,18,418,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"1049",3,98,"Lombardia","Lodi","Maleo",98035,1,18,419,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"1050",3,98,"Lombardia","Lodi","Maleo",98035,1,18,423,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"1051",3,98,"Lombardia","Lodi","Maleo",98035,1,18,427,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1052",3,98,"Lombardia","Lodi","Maleo",98035,1,18,429,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"1053",3,98,"Lombardia","Lodi","Maleo",98035,1,19,118,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"1054",3,98,"Lombardia","Lodi","Maleo",98035,1,19,120,0,0,0,0,0,"0",0,1,1,0,0,"0",0,1,1,0,0,"0"
"1055",3,98,"Lombardia","Lodi","Maleo",98035,1,19,126,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"1056",3,98,"Lombardia","Lodi","Maleo",98035,1,19,202,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"1057",3,98,"Lombardia","Lodi","Maleo",98035,1,19,210,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1058",3,98,"Lombardia","Lodi","Maleo",98035,1,19,214,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1059",3,98,"Lombardia","Lodi","Maleo",98035,1,19,221,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"1060",3,98,"Lombardia","Lodi","Maleo",98035,1,19,224,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1061",3,98,"Lombardia","Lodi","Maleo",98035,1,19,225,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1062",3,98,"Lombardia","Lodi","Maleo",98035,1,19,226,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1063",3,98,"Lombardia","Lodi","Maleo",98035,1,19,302,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1064",3,98,"Lombardia","Lodi","Maleo",98035,1,19,304,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1065",3,98,"Lombardia","Lodi","Maleo",98035,1,19,309,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1066",3,98,"Lombardia","Lodi","Maleo",98035,1,19,310,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1067",3,98,"Lombardia","Lodi","Maleo",98035,1,19,313,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1068",3,98,"Lombardia","Lodi","Maleo",98035,1,19,315,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"1069",3,98,"Lombardia","Lodi","Maleo",98035,1,19,320,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1070",3,98,"Lombardia","Lodi","Maleo",98035,1,19,325,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1071",3,98,"Lombardia","Lodi","Maleo",98035,1,19,326,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"1072",3,98,"Lombardia","Lodi","Maleo",98035,1,19,330,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1073",3,98,"Lombardia","Lodi","Maleo",98035,1,19,331,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1074",3,98,"Lombardia","Lodi","Maleo",98035,1,19,402,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1075",3,98,"Lombardia","Lodi","Maleo",98035,1,19,406,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"1076",3,98,"Lombardia","Lodi","Maleo",98035,1,19,409,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1077",3,98,"Lombardia","Lodi","Maleo",98035,1,19,414,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1078",3,98,"Lombardia","Lodi","Maleo",98035,1,19,418,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"1079",3,98,"Lombardia","Lodi","Maleo",98035,1,19,420,0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d."
"1080",3,98,"Lombardia","Lodi","Maleo",98035,1,19,427,0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d."
"1081",3,98,"Lombardia","Lodi","Maleo",98035,1,20,104,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1082",3,98,"Lombardia","Lodi","Maleo",98035,1,20,115,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"1083",3,98,"Lombardia","Lodi","Maleo",98035,1,20,128,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1084",3,98,"Lombardia","Lodi","Maleo",98035,1,20,216,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"1085",3,98,"Lombardia","Lodi","Maleo",98035,1,20,220,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1086",3,98,"Lombardia","Lodi","Maleo",98035,1,20,228,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1087",3,98,"Lombardia","Lodi","Maleo",98035,1,20,304,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1088",3,98,"Lombardia","Lodi","Maleo",98035,1,20,316,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"1089",3,98,"Lombardia","Lodi","Maleo",98035,1,20,323,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1090",3,98,"Lombardia","Lodi","Maleo",98035,1,20,430,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1091",3,98,"Lombardia","Lodi","Maleo",98035,1,21,103,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"1092",3,98,"Lombardia","Lodi","Maleo",98035,1,21,313,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1093",3,98,"Lombardia","Lodi","San Fiorano",98047,1,10,118,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1094",3,98,"Lombardia","Lodi","San Fiorano",98047,1,11,204,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"1095",3,98,"Lombardia","Lodi","San Fiorano",98047,1,12,225,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1096",3,98,"Lombardia","Lodi","San Fiorano",98047,1,13,229,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1097",3,98,"Lombardia","Lodi","San Fiorano",98047,1,13,317,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1098",3,98,"Lombardia","Lodi","San Fiorano",98047,1,14,225,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1099",3,98,"Lombardia","Lodi","San Fiorano",98047,1,14,317,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1100",3,98,"Lombardia","Lodi","San Fiorano",98047,1,14,423,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1101",3,98,"Lombardia","Lodi","San Fiorano",98047,1,15,422,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"1102",3,98,"Lombardia","Lodi","San Fiorano",98047,1,15,430,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"1103",3,98,"Lombardia","Lodi","San Fiorano",98047,1,16,215,2,0,0,0,0,"0",0,0,0,0,0,"0",2,0,0,0,0,"0"
"1104",3,98,"Lombardia","Lodi","San Fiorano",98047,1,16,312,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1105",3,98,"Lombardia","Lodi","San Fiorano",98047,1,16,408,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"1106",3,98,"Lombardia","Lodi","San Fiorano",98047,1,17,114,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1107",3,98,"Lombardia","Lodi","San Fiorano",98047,1,17,122,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1108",3,98,"Lombardia","Lodi","San Fiorano",98047,1,17,228,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1109",3,98,"Lombardia","Lodi","San Fiorano",98047,1,17,310,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"1110",3,98,"Lombardia","Lodi","San Fiorano",98047,1,17,311,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1111",3,98,"Lombardia","Lodi","San Fiorano",98047,1,17,316,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"1112",3,98,"Lombardia","Lodi","San Fiorano",98047,1,17,317,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1113",3,98,"Lombardia","Lodi","San Fiorano",98047,1,17,422,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1114",3,98,"Lombardia","Lodi","San Fiorano",98047,1,17,426,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"1115",3,98,"Lombardia","Lodi","San Fiorano",98047,1,18,109,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1116",3,98,"Lombardia","Lodi","San Fiorano",98047,1,18,112,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1117",3,98,"Lombardia","Lodi","San Fiorano",98047,1,18,114,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1118",3,98,"Lombardia","Lodi","San Fiorano",98047,1,18,119,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1119",3,98,"Lombardia","Lodi","San Fiorano",98047,1,18,205,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1120",3,98,"Lombardia","Lodi","San Fiorano",98047,1,18,207,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"1121",3,98,"Lombardia","Lodi","San Fiorano",98047,1,18,209,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1122",3,98,"Lombardia","Lodi","San Fiorano",98047,1,18,214,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1123",3,98,"Lombardia","Lodi","San Fiorano",98047,1,18,304,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1124",3,98,"Lombardia","Lodi","San Fiorano",98047,1,18,310,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1125",3,98,"Lombardia","Lodi","San Fiorano",98047,1,18,312,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1126",3,98,"Lombardia","Lodi","San Fiorano",98047,1,18,315,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1127",3,98,"Lombardia","Lodi","San Fiorano",98047,1,18,316,0,0,0,1,0,"0",0,0,1,0,0,"0",0,0,1,1,0,"0"
"1128",3,98,"Lombardia","Lodi","San Fiorano",98047,1,18,327,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1129",3,98,"Lombardia","Lodi","San Fiorano",98047,1,19,114,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"1130",3,98,"Lombardia","Lodi","San Fiorano",98047,1,19,128,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1131",3,98,"Lombardia","Lodi","San Fiorano",98047,1,19,207,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1132",3,98,"Lombardia","Lodi","San Fiorano",98047,1,19,224,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1133",3,98,"Lombardia","Lodi","San Fiorano",98047,1,20,302,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1134",3,98,"Lombardia","Lodi","San Fiorano",98047,1,20,320,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1135",3,98,"Lombardia","Lodi","Somaglia",98054,1,10,204,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1136",3,98,"Lombardia","Lodi","Somaglia",98054,1,11,116,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1137",3,98,"Lombardia","Lodi","Somaglia",98054,1,11,411,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1138",3,98,"Lombardia","Lodi","Somaglia",98054,1,12,127,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1139",3,98,"Lombardia","Lodi","Somaglia",98054,1,12,303,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"1140",3,98,"Lombardia","Lodi","Somaglia",98054,1,14,213,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1141",3,98,"Lombardia","Lodi","Somaglia",98054,1,14,320,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1142",3,98,"Lombardia","Lodi","Somaglia",98054,1,14,413,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1143",3,98,"Lombardia","Lodi","Somaglia",98054,1,14,415,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1144",3,98,"Lombardia","Lodi","Somaglia",98054,1,15,104,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1145",3,98,"Lombardia","Lodi","Somaglia",98054,1,15,106,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"1146",3,98,"Lombardia","Lodi","Somaglia",98054,1,15,117,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
